relative_path,category,extension,size_bytes,size_human,modified_utc,hash_type,hash_value,cad_version_code,cad_version_label,pdf_pages,image_width,image_height,zip_entries,zip_uncompressed_bytes,risk_flags,zip_extension_counts,zip_suspicious_entries
20260710223037/shading/Colmap/images/1783694085.636497.png,Image,.png,1374545,1.31 MB,2026-07-20T15:28:27+00:00,sha256-full,c11102bb8c660cbd5c0cc48ec4e33f3e1db8b7eeef17dac29137b624b0fc8584,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694049.487474.png,Image,.png,690258,674.08 KB,2026-07-20T15:27:28+00:00,sha256-full,7e1b6733569bdb7bef8fb75f4e14dbc920c46fbf8080ff2871f6364e9aa63020,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694048.594909.png,Image,.png,788891,770.40 KB,2026-07-20T15:27:27+00:00,sha256-full,137e8df47223f955f537dd671e6ec2e026eb2d45ca3b6479f477626be9c42b35,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694035.741952.png,Image,.png,1119542,1.07 MB,2026-07-20T15:27:05+00:00,sha256-full,ebe7d5d57c54160b82f7b18cbcca3f4b28a5a3bdda17f692a6ba8102a4d7791f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693881.417209.png,Image,.png,1375728,1.31 MB,2026-07-20T15:23:01+00:00,sha256-full,4f3def3352625d0257d50c85ce5a34f285ee4d76747f8e24c382f640a285ea42,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693856.246831.png,Image,.png,1311190,1.25 MB,2026-07-20T15:22:21+00:00,sha256-full,193ed7d9c10b3416a8d4336ab3e4d4e31b5f5ccfac15534db57b7e957ee93898,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693972.101958.png,Image,.png,1190987,1.14 MB,2026-07-20T15:25:18+00:00,sha256-full,a40fd3eccb2bc2c613d38b7ca1318b759f2b978b8dbe9a6c7073341cbc972dfd,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694035.117152.png,Image,.png,1170241,1.12 MB,2026-07-20T15:27:05+00:00,sha256-full,187fe1d97d72441dedd6a2e8c15fc45c348e1804f1491f8cbb7a951eabe5e61d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694029.136957.png,Image,.png,1450486,1.38 MB,2026-07-20T15:26:53+00:00,sha256-full,0f8488ad53646c4143e6c6a2c4e608cf61da89c3535139bba0ffc273099be46c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694054.307334.png,Image,.png,710534,693.88 KB,2026-07-20T15:27:34+00:00,sha256-full,e75b9051ccfe19b6113cd0e5865b59dce43fa4ca8f4ecf178eae66cf288746c2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693934.614217.png,Image,.png,1138658,1.09 MB,2026-07-20T15:24:17+00:00,sha256-full,cb3cfb1d177d5f7a3072c1b81f439a7f2c99a3044fdb867b673fb75f4e735fac,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693997.361603.png,Image,.png,1060770,1.01 MB,2026-07-20T15:26:01+00:00,sha256-full,067618597331a8a683e287ae983afa70b97f82b063ee7815e200916c8d41314f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693979.599518.png,Image,.png,1043061,1018.61 KB,2026-07-20T15:25:29+00:00,sha256-full,8dd08eb2fa15415b3874fc8a1d636e57ecdcd61b4c30fb63cde293605a7aaeb0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693873.027076.png,Image,.png,1263915,1.21 MB,2026-07-20T15:22:48+00:00,sha256-full,d909143733b1dbd34f89ca12961395776164f39b4309d50262e2dc70d1c65ca4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694034.224606.png,Image,.png,1166865,1.11 MB,2026-07-20T15:27:03+00:00,sha256-full,4311d6d20ef0c8e651f2ea3921d7c8c3852840079a3ef12ddd08af2060c34fa3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693861.869999.png,Image,.png,1154110,1.10 MB,2026-07-20T15:22:30+00:00,sha256-full,a14039c254e17699e11480b53f549d35d65b003313a2c3750cb73d18725c8c9e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693846.964141.png,Image,.png,1425102,1.36 MB,2026-07-20T15:22:05+00:00,sha256-full,dc89c332d235ef4e9fad98fed90e8cbceaa115af72fa26ab856af09f86ce0739,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693934.078627.png,Image,.png,1090165,1.04 MB,2026-07-20T15:24:17+00:00,sha256-full,5c029c0b38d42097d149d3fbd7e92f4d3a4ba5791461c120bd5c1653785f265c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693884.451926.png,Image,.png,1199526,1.14 MB,2026-07-20T15:23:07+00:00,sha256-full,d76d3f07dfaa0f45d85eef9efe435fffb728e20dca2b1744796aaecf70b64312,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693897.929680.png,Image,.png,1294182,1.23 MB,2026-07-20T15:23:23+00:00,sha256-full,8d66c4196bbe4c03623ea3a0e374296c8cbaa90706f43d259acd04e856f06cfc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694010.839350.png,Image,.png,1172166,1.12 MB,2026-07-20T15:26:22+00:00,sha256-full,ac4322b9a2bde8d1cb9eec95bcc7297dc024753336c0f6829340d7d5a8002302,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693854.729468.png,Image,.png,1288516,1.23 MB,2026-07-20T15:22:18+00:00,sha256-full,a8b0538569b75e807c165d2d22f0661b1c56c22fb67222777fb8ebe5285ff0e4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693974.244119.png,Image,.png,1259800,1.20 MB,2026-07-20T15:25:22+00:00,sha256-full,858f439bea378b611c110c5eef1f32c5ce0863cef728be09a68883c1b50303ae,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694057.966857.png,Image,.png,1280805,1.22 MB,2026-07-20T15:27:39+00:00,sha256-full,9a2469b022462fd51459c7ea821807bf3be746f3b16158b0b567901d16c46e16,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693971.566509.png,Image,.png,1309964,1.25 MB,2026-07-20T15:25:17+00:00,sha256-full,1c980d2a985b990e5a15df254065f989b1474a5943b0009b64a04ca2721606be,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693968.531694.png,Image,.png,1259968,1.20 MB,2026-07-20T15:25:12+00:00,sha256-full,3d5650e9f409c73892a034faf3bea947ccdcb66e6c4e00e49fd4a75bad95c505,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694009.946796.png,Image,.png,1232354,1.18 MB,2026-07-20T15:26:21+00:00,sha256-full,c61a93b10038fc8fff9915e00f08bfe7b8eb4c45b0601c6b710f65a12237c4b0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693843.036849.png,Image,.png,1378332,1.31 MB,2026-07-20T15:21:57+00:00,sha256-full,06fc6ca364dc1da95bd1a31432730cbe20e30f1a5949e7cfa2f38ef298388000,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694069.034683.png,Image,.png,1297151,1.24 MB,2026-07-20T15:27:59+00:00,sha256-full,2e02bb887d145853985f487c096ee43a5cccbc6adb20a160bfbe1107a9c25b62,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693990.845857.png,Image,.png,1373043,1.31 MB,2026-07-20T15:25:52+00:00,sha256-full,0c9f3202656e0061816b45ab888455e7774ec285d014af3ebe9c43a4518d7fe9,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693986.204514.png,Image,.png,1379759,1.32 MB,2026-07-20T15:25:42+00:00,sha256-full,f6e0d7e3d96a22888f759eed93f8863d9efea197041a90dbb18b2b152ae312a3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693876.061805.png,Image,.png,1336616,1.27 MB,2026-07-20T15:22:52+00:00,sha256-full,c008f5387e6eacba2a4d6a7180d25afb233b52266c2e7b38b48ac9a496b530fe,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693917.209117.png,Image,.png,1464898,1.40 MB,2026-07-20T15:23:51+00:00,sha256-full,f9a0b31d206345f6c32e561c06b1fd132e66e40355e387c63ac6dfea017010ef,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694008.429417.png,Image,.png,1135950,1.08 MB,2026-07-20T15:26:18+00:00,sha256-full,6d6d065677673fc4dc65312088a94a763b63c1928a513579915a1cf949660fe2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694033.956816.png,Image,.png,1160244,1.11 MB,2026-07-20T15:27:02+00:00,sha256-full,1c3ba00c94884be3dbe380c5b9ad5d8829c25b9d9f3c324f33a9deb31952bcbb,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693957.463868.png,Image,.png,1208114,1.15 MB,2026-07-20T15:24:54+00:00,sha256-full,7ad241fc4d97eb1a8dd5ddaadc9592cca020b4074f6d582cb240628ec2519a03,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694023.424536.png,Image,.png,1385623,1.32 MB,2026-07-20T15:26:43+00:00,sha256-full,79d4dfeb6d34de25a527a9dfa8ac5494b3d99aa035dd15b95e59f9d8c64b3d89,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693886.504833.png,Image,.png,849237,829.33 KB,2026-07-20T15:23:09+00:00,sha256-full,76f0da5a2df9c62364d448f55410a5169e220b07524c088ec3fb2092711d24c5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693939.701800.png,Image,.png,1280616,1.22 MB,2026-07-20T15:24:26+00:00,sha256-full,9d866a28902067501298dd49aadbd91ccdda6be631303d59251c9f7702970bb0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693948.716717.png,Image,.png,1073122,1.02 MB,2026-07-20T15:24:40+00:00,sha256-full,b780ec0f621140be9a772ca648816e771411b18541e728e2957ab8062c16be5d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693872.134514.png,Image,.png,1190195,1.14 MB,2026-07-20T15:22:46+00:00,sha256-full,1ee5a3c03da70f6a508ce111e3c29ee2969a3bca9acdca673dfd8d3c31d789e0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694019.854315.png,Image,.png,1319137,1.26 MB,2026-07-20T15:26:37+00:00,sha256-full,9ca3fecc28f787d05ac9ae2749a0bcea190aa48838298fda5f83b1085df828db,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693852.587332.png,Image,.png,1377293,1.31 MB,2026-07-20T15:22:15+00:00,sha256-full,01b1f2714fdcd160ee59ef6a16419320e9378a89da45e548e56dff48a396ab55,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694020.122037.png,Image,.png,1356606,1.29 MB,2026-07-20T15:26:37+00:00,sha256-full,a89eca7f77e21d9a5bc733b88681b9c03409be9ca0e878a699e29ec0834d3cb0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693949.073743.png,Image,.png,1131510,1.08 MB,2026-07-20T15:24:40+00:00,sha256-full,9bc3be1a36d2136f5472d3a7f065d2596810bfcd1c2db5b21dc7d1e3f407f666,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693906.052036.png,Image,.png,1035850,1011.57 KB,2026-07-20T15:23:35+00:00,sha256-full,92c3755dcb7898963f3b6034d53c50a94179d0fdbbabc880643555f705852847,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693912.389262.png,Image,.png,1264813,1.21 MB,2026-07-20T15:23:45+00:00,sha256-full,a6cbd5459d2455e433b57fd37c24f443dc74fae9a6383dd1de0acb1ccac5f1a8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694057.342062.png,Image,.png,994996,971.68 KB,2026-07-20T15:27:38+00:00,sha256-full,77127df330db1885cbf5f85ffacd2f56e3df5397d5ad26422f6d83595bfce31a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693855.622037.png,Image,.png,1294988,1.23 MB,2026-07-20T15:22:19+00:00,sha256-full,1face5fef25d220cb667b4b36730047b5817e5f7a9b15c65e55ff46a6c5f18ba,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693859.549324.png,Image,.png,1217617,1.16 MB,2026-07-20T15:22:27+00:00,sha256-full,168faabc1b5a140413bf9000e71d3142d47c09046066b139e6a48517178903b9,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694074.122310.png,Image,.png,1374706,1.31 MB,2026-07-20T15:28:08+00:00,sha256-full,31a0db837265abb2a55ea8aeb8cf9187da800385454c723d80ac706ac3c52076,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694052.879226.png,Image,.png,717048,700.24 KB,2026-07-20T15:27:33+00:00,sha256-full,55d92b718e01e17472b449a3896d70116506119512c7c6a31910ccd27633c8ae,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693881.149432.png,Image,.png,1366717,1.30 MB,2026-07-20T15:23:02+00:00,sha256-full,0264d990a300a5b1d3ec411887557c1ca4af82f44708fb1dfaeba57edf90a371,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694020.389806.png,Image,.png,1362297,1.30 MB,2026-07-20T15:26:38+00:00,sha256-full,32a8454591cb687d572c30ee84290b44f94b407ac79e6b2d133303e09a944f48,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693959.873797.png,Image,.png,1158846,1.11 MB,2026-07-20T15:24:58+00:00,sha256-full,5f795995cceaa83c022af59d330ad92a3bccac3aee36d4c752ed7628e3037b10,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693892.574336.png,Image,.png,832723,813.21 KB,2026-07-20T15:23:14+00:00,sha256-full,e30c8df285ebca1f92d81e96d895211aa23afa16b082b1823fd73d16ef510685,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693907.569399.png,Image,.png,1117784,1.07 MB,2026-07-20T15:23:39+00:00,sha256-full,1e6751e0d9aee6569778955e6c02b227cc788a0be0046ece9edda8cdc6d813a4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694005.126923.png,Image,.png,1144696,1.09 MB,2026-07-20T15:26:13+00:00,sha256-full,3554141352004e3515ab5787d17d4ec08a017a71fb3000b4e483be86d2043a87,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693853.836900.png,Image,.png,1322142,1.26 MB,2026-07-20T15:22:17+00:00,sha256-full,bbf2ef44fb79366fdf35378f2e479f682987d4ead9207f10180ef60261658f54,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694014.766637.png,Image,.png,1039681,1015.31 KB,2026-07-20T15:26:27+00:00,sha256-full,607c39a516ca2fa848e2ba8bb20afa52ebab1d116d8eb438cb04eb82770de10c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693967.014332.png,Image,.png,1177680,1.12 MB,2026-07-20T15:25:09+00:00,sha256-full,f0d4ee508d249df36d56e2d7e7a3ff90555654ec5f39c982b018aa213ddf679f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694001.556653.png,Image,.png,1145257,1.09 MB,2026-07-20T15:26:08+00:00,sha256-full,15069007695de472c86886cb994917f3a79748af9f867185f1b810690b9f2f29,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693928.009194.png,Image,.png,1076896,1.03 MB,2026-07-20T15:24:09+00:00,sha256-full,b8984f338620edb8c59012d6de9a054a4dbe9dce662ff3432b005f385f1c8ed1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694089.742226.png,Image,.png,1415797,1.35 MB,2026-07-20T15:28:34+00:00,sha256-full,81ca3cdabd853db360dba46d8b03248955fe70e39756500444f8e8d6a7c0fbc1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694010.571577.png,Image,.png,1160152,1.11 MB,2026-07-20T15:26:21+00:00,sha256-full,c5a52bbd7a36486bf10832f17ff9a78c60c555baf2e64c647438d586895714ae,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694070.552045.png,Image,.png,1281412,1.22 MB,2026-07-20T15:28:01+00:00,sha256-full,f8f79f0d71657414d125431f7216fe4fd63a88e191184b1a6dc89c35eb132722,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693935.863760.png,Image,.png,1248503,1.19 MB,2026-07-20T15:24:20+00:00,sha256-full,389999d79fa2fab606dddb1c913d63eafdcdce2088512cf9485633c149f05055,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694024.317100.png,Image,.png,1400139,1.34 MB,2026-07-20T15:26:44+00:00,sha256-full,cd92c5adff6380c2c5e62d85f018b71848d93f5066e09c52a3c27e28b5156212,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693867.671682.png,Image,.png,1114995,1.06 MB,2026-07-20T15:22:40+00:00,sha256-full,b2fe37cfbb8f5d641edad680152534dc1c1896628aba9b1207b80caf3ff16585,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693880.524647.png,Image,.png,1331694,1.27 MB,2026-07-20T15:23:00+00:00,sha256-full,93855bc90e585e104e2d9df9f5519bda4643cfc46a3e695e5fb6b286be9ff8f8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693947.199355.png,Image,.png,1111607,1.06 MB,2026-07-20T15:24:37+00:00,sha256-full,4b288e0205fc2647be1cbd03e1c68076b15aad1a9bd41d2cb4bfa90dc3b9d08f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693895.251981.png,Image,.png,1154684,1.10 MB,2026-07-20T15:23:17+00:00,sha256-full,c5e3996613e7c716047b7adb8b592a55e53d419c3f42f0d20becb140d4d9f7c6,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693850.534414.png,Image,.png,1428203,1.36 MB,2026-07-20T15:22:12+00:00,sha256-full,0a4c11ff998f0317f3d1ba35c6850af9381b10816936ee69d45b06710fd037fa,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693943.896856.png,Image,.png,1176067,1.12 MB,2026-07-20T15:24:31+00:00,sha256-full,2217d8cccd635ba4ee7b07ec5239c3b5e1468a9c8b07212ea70c33602029d478,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693863.387361.png,Image,.png,1256223,1.20 MB,2026-07-20T15:22:32+00:00,sha256-full,a639ce428b45f4a901e79ae653dadcf3a2f12254e99263420ff6a84aee511048,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693875.704775.png,Image,.png,1306642,1.25 MB,2026-07-20T15:22:51+00:00,sha256-full,d12a4f76684731cf4dc939f7210a0615f134d495c0939d68eddba9ac13f6642d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694053.771794.png,Image,.png,714785,698.03 KB,2026-07-20T15:27:34+00:00,sha256-full,8f317a1be00e2c36fe00301a69dc402a1bd2ffcb91fa79769f80f2bfe99eebb0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694058.859425.png,Image,.png,1311687,1.25 MB,2026-07-20T15:27:41+00:00,sha256-full,0447afd536565f4cd3ba4b5e823ebebb95cad10cd1353a733a9cbb09b36186e4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693897.304886.png,Image,.png,1186886,1.13 MB,2026-07-20T15:23:23+00:00,sha256-full,5038cc235119e8451861e71dd71e53def11c08c812693c4d201af966f5187fc7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693842.144697.png,Image,.png,1353123,1.29 MB,2026-07-20T15:21:53+00:00,sha256-full,408e5f25c4def74d9c8f10f54372bfc9f09784368b61b2d4984049ed6c635c13,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694078.942187.png,Image,.png,1414960,1.35 MB,2026-07-20T15:28:16+00:00,sha256-full,16c6a7784b9859d1fba56d0bd9fbc9af2530affa92a5f25e48e40adc4b32cd7d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693938.184437.png,Image,.png,1295110,1.24 MB,2026-07-20T15:24:24+00:00,sha256-full,697fa2d38e26aed8dd175d5c00a204f9c6f24ed8b71e0e36e47a71cce2e52143,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
